parent_id,id,population_rel_to_parent,latitude,longitude,name
73022,7302210,0.10158364421037232,50.766666666666666,5.333333333333333,HORPMAAL
73022,7302211,0.06899641577060932,50.766666666666666,5.35,HEKS
73022,7302212,0.06577792407285495,50.766666666666666,5.316666666666666,GUTSCHOVEN
73022,730221,0.08333333333333326,50.75,5.3,HEERS
12014,120142,0.17231042752005293,51.03333333333333,4.7,SCHRIEK
12014,120143,0.12510681110284186,51.11666666666667,4.8,WIEKEVORST
12014,120144,0.1970492571460073,51.1,4.733333333333333,ITEGEM
12014,120145,0.2237520328564734,51.05,4.783333333333333,BOOISCHOT
12014,120146,0.11511480470795775,51.083333333333336,4.733333333333333,HALLAAR
12014,120141,0.16666666666666674,51.06666666666667,4.733333333333333,HEIST-OP-DEN-BERG
24038,240382,0.32810503078889275,50.9,4.65,WINKSELE
24038,240383,0.3385616358777739,50.9,4.616666666666667,VELTEM-BEISEM
24038,240381,0.33333333333333337,50.9,4.666666666666667,HERENT
13011,130112,0.4798886569241476,51.13333333333333,4.833333333333333,NOORDERWIJK
13011,130113,0.18677800974251912,51.11666666666667,4.816666666666666,MORKHOVEN
13011,130111,0.33333333333333326,51.18333333333333,4.833333333333333,HERENTALS
71024,710242,0.3527485852869846,50.95,5.183333333333334,SCHULEN
71024,710243,0.20638641875505254,50.93333333333333,5.133333333333334,DONK
71024,710244,0.19086499595796283,50.95,5.216666666666667,BERBROEK
71024,710241,0.2500000000000001,50.93333333333333,5.166666666666667,HERK-DE-STAD
23032,230322,0.3478260869565218,50.7,3.9833333333333334,SINT-PIETERS-KAPELLE
23032,230323,0.318840579710145,50.75,4.1,HERFELINGEN
23032,230321,0.33333333333333326,50.71666666666667,4.033333333333333,HERNE
13013,130132,0.5,51.03333333333333,4.833333333333333,RAMSEL
13013,130131,0.5,51.05,4.883333333333333,HERSELT
71069,710692,0.49160053591672676,51.1,5.183333333333334,OOSTHAM
71069,710693,0.5083994640832732,51.1,5.15,KWAADMECHELEN
41027,410272,0.12497559308796251,50.9,3.9,BORSBEKE
41027,410273,0.10473005955286536,50.88333333333333,3.9166666666666665,RESSEGEM
41027,410274,0.07261056331152983,50.85,3.9333333333333336,WOUBRECHTEGEM
41027,410275,0.19775700478375477,50.833333333333336,3.8833333333333333,STEENHUIZE-WIJNHUIZE
41027,410276,0.12497559308796251,50.85,3.8833333333333333,SINT-LIEVENS-ESSE
41027,410277,0.12497559308796251,50.85,3.9333333333333336,SINT-ANTELINKS
41027,410278,0.12497559308796251,50.9,3.85,HILLEGEM
41027,410271,0.1250000000000001,50.88333333333333,3.8833333333333333,HERZELE
24041,240412,0.3333333333333333,50.766666666666666,4.916666666666667,OUTGAARDEN
24041,240413,0.3333333333333333,50.78333333333333,4.833333333333333,MELDERT
24041,240411,0.33333333333333337,50.766666666666666,4.883333333333333,HOEGAARDEN
72038,720382,0.3085964507951141,51.15,5.4,EKSEL
72038,720383,0.6914035492048859,51.13333333333333,5.366666666666666,HECHTEL
73032,730322,0.09267725687717938,50.833333333333336,5.45,SCHALKHOVEN
73032,730323,0.2079814025571484,50.833333333333336,5.483333333333333,WERM
73032,730324,0.2637737311119721,50.833333333333336,5.45,SINT-HUIBRECHTS-HERN
73032,730325,0.23556760945370014,50.86666666666667,5.466666666666667,ROMERSHOVEN
73032,730321,0.19999999999999996,50.85,5.483333333333333,HOESELT
24043,240432,0.22763258298359407,50.93333333333333,4.8,KORTRIJK-DUTSEL
24043,240433,0.3677031667302556,50.95,4.833333333333333,NIEUWRODE
24043,240434,0.15466425028615033,50.93333333333333,4.816666666666666,SINT-PIETERS-RODE
24043,240431,0.25,50.916666666666664,4.766666666666667,HOLSBEEK
36006,360062,0.5,51.0,3.1,GITS
36006,360061,0.5,50.983333333333334,3.0833333333333335,HOOGLEDE
13014,130142,0.19185809828438502,51.45,4.733333333333333,MEER
13014,130143,0.22308810700785114,51.46666666666667,4.8,MEERLE
13014,130144,0.10008723466123873,51.4,4.8,WORTEL
13014,130145,0.2849665600465252,51.416666666666664,4.766666666666667,MINDERHOUT
13014,130141,0.19999999999999996,51.4,4.766666666666667,HOOGSTRATEN
32006,320062,0.36719005561007534,50.95,2.85,MERKEM
32006,320063,0.29947661105659146,51.0,2.9,KLERKEN
32006,320061,0.33333333333333326,50.983333333333334,2.95,HOUTHULST
24045,240452,0.1940775930324624,50.78333333333333,4.633333333333333,SINT-AGATHA-RODE
24045,240453,0.2524782264449723,50.75,4.616666666666667,OTTENBURG
24045,240454,0.2206809184481393,50.81666666666667,4.633333333333333,NEERIJSE
24045,240455,0.13276326207442596,50.8,4.6,LOONBEEK
24045,240451,0.19999999999999996,50.78333333333333,4.583333333333333,HULDENBERG
13016,130162,0.3333333333333333,51.05,4.816666666666666,HOUTVENNE
13016,130163,0.3333333333333333,51.06666666666667,4.833333333333333,WESTMEERBEEK
13016,130161,0.33333333333333337,51.083333333333336,4.783333333333333,HULSHOUT
35006,350062,0.09107744107744109,51.166666666666664,3.05,BEKEGEM
35006,350063,0.5755892255892257,51.13333333333333,3.033333333333333,EERNEGEM
35006,350061,0.33333333333333326,51.1,3.0166666666666666,ICHTEGEM
33039,330392,0.1951502644137753,50.75,2.8333333333333335,NIEUWKERKE
33039,330393,0.07377789242873727,50.78333333333333,2.7666666666666666,LOKER
33039,330394,0.15090932542241714,50.78333333333333,2.8333333333333335,KEMMEL
33039,330395,0.1834128724364762,50.8,2.75,WESTOUTER
33039,330396,0.27202373274861347,50.78333333333333,2.8833333333333333,WIJTSCHATE
33039,330397,0.034051334967109506,50.766666666666666,2.85,WULVERGEM
33039,330398,0.09067457758287115,50.766666666666666,2.783333333333333,DRANOUTER
71070,710702,0.4950598023920957,51.016666666666666,5.316666666666666,ZOLDER
71070,710703,0.5049401976079043,51.03333333333333,5.283333333333333,HEUSDEN
33011,330112,0.018516069303002248,50.916666666666664,2.8333333333333335,ZUIDSCHOTE
33011,330113,0.21527936420146448,50.85,2.8166666666666664,VLAMERTINGE
33011,330114,0.12600545863341792,50.88333333333333,2.8166666666666664,ELVERDINGE
33011,330115,0.1332195116086136,50.9,2.8666666666666667,BOEZINGE
33011,330116,0.13117552993230813,50.833333333333336,2.9166666666666665,ZILLEBEKE
33011,330117,0.042923615202414306,50.8,2.9333333333333336,HOLLEBEKE
33011,330118,0.05608926188214643,50.81666666666667,2.8833333333333333,VOORMEZELE
33011,330119,0.05873441463971817,50.86666666666667,2.9,SINT-JAN
33011,3301110,0.08416395137728296,50.81666666666667,2.8333333333333335,DIKKEBUS
33011,3301111,0.04298373231054093,50.86666666666667,2.85,BRIELEN
33011,330111,0.09090909090909083,50.85,2.8833333333333333,IEPER
36008,360082,0.3333333333333333,50.93333333333333,3.2,KACHTEM
36008,360083,0.3333333333333333,50.916666666666664,3.2333333333333334,EMELGEM
36008,360081,0.33333333333333337,50.916666666666664,3.216666666666667,IZEGEM
31012,310122,0.2,51.166666666666664,3.1166666666666667,SNELLEGEM
31012,310123,0.2,51.21666666666667,3.066666666666667,STALHILLE
31012,310124,0.2,51.166666666666664,3.066666666666667,ZERKEGEM
31012,310125,0.2,51.18333333333333,3.15,VARSENARE
31012,310121,0.19999999999999996,51.18333333333333,3.1,JABBEKE
23038,230382,0.4276232616940582,50.916666666666664,4.566666666666666,NEDEROKKERZEEL
23038,230383,0.11164664981036664,50.93333333333333,4.616666666666667,BUKEN
23038,230384,0.21073008849557523,50.93333333333333,4.55,BERG
23038,230381,0.25,50.95,4.55,KAMPENHOUT
23039,230392,0.3333333333333333,51.016666666666666,4.333333333333333,RAMSDONK
23039,230393,0.3333333333333333,50.983333333333334,4.35,NIEUWENRODE
23039,230391,0.33333333333333337,51.016666666666666,4.366666666666666,KAPELLE-OP-DEN-BOS
43007,430072,0.5,51.2,3.6333333333333333,LEMBEKE
43007,430071,0.5,51.21666666666667,3.6166666666666667,KAPRIJKE
13017,130172,0.33333333333333337,51.25,4.9,TIELEN
13017,130173,0.33333333333333337,51.21666666666667,4.916666666666667,LICHTAART
13017,130171,0.33333333333333326,51.233333333333334,4.966666666666667,KASTERLEE
72018,720182,0.22434150772025432,51.13333333333333,5.8,OPHOVEN
72018,720183,0.25,51.15,5.816666666666666,KESSENICH
72018,720184,0.2756584922797457,51.166666666666664,5.733333333333333,MOLENBEERSEL
72018,720181,0.25,51.15,5.733333333333333,KINROOI
44029,440292,0.5,51.13333333333333,3.4833333333333334,URSEL
44029,440291,0.5,51.13333333333333,3.4166666666666665,KNESSELARE
32010,320102,0.19198464122870174,51.11666666666667,2.9166666666666665,ZANDE
32010,320103,0.47468202543796506,51.05,2.966666666666667,BOVEKERKE
32010,320101,0.33333333333333326,51.083333333333336,2.9833333333333334,KOEKELARE
38014,380142,0.03828878580369634,51.1,2.7,WULPEN
38014,380143,0.6283778808629703,51.11666666666667,2.6833333333333336,OOSTDUINKERKE
38014,380141,0.33333333333333337,51.1,2.65,KOKSIJDE
11024,110242,0.5,51.1,4.45,WAARLOOS
11024,110241,0.5,51.13333333333333,4.45,KONTICH
32011,320112,0.16336310172075802,51.03333333333333,2.966666666666667,WERKEN
32011,320113,0.3366913526464822,51.016666666666666,2.966666666666667,ZARREN
32011,320114,0.24994554563275975,51.03333333333333,3.0,HANDZAME
32011,320111,0.25,51.03333333333333,3.05,KORTEMARK
24054,240542,0.26044492674986436,50.916666666666664,5.0,WAANRODE
24054,240543,0.25812986073431,50.86666666666667,4.983333333333333,HOELEDEN
24054,240544,0.19012479652740097,50.88333333333333,5.0,KERSBEEK-MISKOM
24054,240545,0.09130041598842466,50.86666666666667,5.033333333333333,RANSBERG
24054,240541,0.19999999999999996,50.916666666666664,5.066666666666666,KORTENAKEN
24055,240552,0.13733366808937986,50.88333333333333,4.583333333333333,MEERBEEK
24055,240553,0.36900577454180267,50.9,4.55,ERPS-KWERPS
24055,240554,0.24366055736881745,50.88333333333333,4.566666666666666,EVERBERG
24055,240551,0.2500000000000001,50.88333333333333,4.533333333333333,KORTENBERG
73040,730402,0.29952917093142273,50.833333333333336,5.433333333333334,VLIERMAAL
73040,730403,0.217482088024565,50.86666666666667,5.416666666666667,VLIERMAALROOT
73040,730404,0.19995905834186284,50.833333333333336,5.4,GUIGOVEN
73040,730405,0.08302968270214943,50.85,5.416666666666667,WINTERSHOVEN
73040,730401,0.20000000000000007,50.86666666666667,5.383333333333334,KORTESSEM
34022,340222,0.07436253489509885,50.78333333333333,3.2333333333333334,AALBEKE
34022,340223,0.19976904480962385,50.8,3.2333333333333334,MARKE
34022,340224,0.01991898581172475,50.733333333333334,3.3333333333333335,KOOIGEM
34022,340225,0.1390551702305235,50.81666666666667,3.2333333333333334,BISSEGEM
34022,340226,0.0684951218810257,50.766666666666666,3.2666666666666666,ROLLEGEM
34022,340227,0.09556580424209285,50.78333333333333,3.283333333333333,BELLEGEM
34022,340228,0.2778333381299105,50.85,3.2333333333333334,HEULE
34022,340221,0.125,50.833333333333336,3.2666666666666666,KORTRIJK
46013,460132,0.2442483581127362,51.13333333333333,4.283333333333333,RUPELMONDE
46013,460133,0.4224183085539304,51.15,4.3,BAZEL
46013,460131,0.33333333333333337,51.166666666666664,4.316666666666666,KRUIBEKE
45017,450172,0.3085585585585585,50.88333333333333,3.55,WANNEGEM-LEDE
45017,450173,0.35810810810810806,50.88333333333333,3.5166666666666666,NOKERE
45017,450171,0.3333333333333335,50.9,3.533333333333333,KRUISHOUTEM
42010,420102,0.5,51.03333333333333,3.9166666666666665,KALKEN
42010,420101,0.5,51.03333333333333,3.85,LAARNE
73042,730422,0.3031097663472853,50.916666666666664,5.7,REKEM
73042,730423,0.19996638090435367,50.86666666666667,5.633333333333333,VELDWEZELT
73042,730424,0.11430492519751219,50.916666666666664,5.683333333333334,NEERHAREN
73042,730425,0.18261892755084888,50.88333333333333,5.6,GELLIK
73042,730421,0.19999999999999996,50.88333333333333,5.65,LANAKEN
24059,240592,0.07142857142857141,50.78333333333333,5.083333333333333,NEERLANDEN
24059,240593,0.07142857142857141,50.766666666666666,5.083333333333333,ATTENHOVEN
24059,240594,0.07142857142857141,50.733333333333334,5.133333333333334,WEZEREN
24059,240595,0.07142857142857141,50.71666666666667,5.083333333333333,WALSHOUTEM
24059,240596,0.07142857142857141,50.733333333333334,5.083333333333333,WALSBETS
24059,240597,0.07142857142857141,50.733333333333334,5.066666666666666,WAASMONT
24059,240598,0.07142857142857141,50.766666666666666,5.033333333333333,NEERWINDEN
24059,240599,0.07142857142857141,50.766666666666666,5.083333333333333,RUMSDORP
24059,2405910,0.07142857142857141,50.78333333333333,5.033333333333333,WANGE
24059,2405911,0.07142857142857141,50.75,5.05,OVERWINDEN
24059,2405912,0.07142857142857141,50.766666666666666,5.033333333333333,LAAR
24059,2405913,0.07142857142857141,50.78333333333333,5.0,EZEMAAL
24059,2405914,0.07142857142857141,50.78333333333333,5.016666666666667,ELIKSEM
24059,240591,0.07142857142857173,50.75,5.083333333333333,LANDEN
42011,420112,0.3333333333333333,50.983333333333334,4.083333333333333,WIEZE
42011,420113,0.3333333333333333,51.0,4.083333333333333,DENDERBELLE
42011,420111,0.33333333333333337,51.0,4.133333333333334,LEBBEKE
41034,410342,0.14473292541756244,50.96666666666667,3.95,WANZELE
41034,410343,0.14777575657350753,50.96666666666667,3.9333333333333336,SMETLEDE
41034,410344,0.37162229204564245,50.95,3.9,OORDEGEM
41034,410345,0.1358690259632876,50.96666666666667,3.95,IMPE
41034,410341,0.19999999999999996,50.96666666666667,3.9833333333333334,LEDE
36010,360102,0.47897926634768745,50.88333333333333,3.183333333333333,SINT-ELOOIS-WINKEL
36010,360103,0.1876874003189793,50.86666666666667,3.15,ROLLEGEM-KAPELLE
36010,360101,0.33333333333333326,50.85,3.1333333333333333,LEDEGEM
71034,710342,0.5,51.11666666666667,5.233333333333333,HEPPEN
71034,710341,0.5,51.11666666666667,5.266666666666667,LEOPOLDSBURG
24062,240622,0.04409705361758118,50.93333333333333,4.7,WIJGMAAL
24062,240623,0.11846932222239626,50.9,4.7,WILSELE
24062,240624,0.3652449053116336,50.88333333333333,4.716666666666667,KESSEL-LO
24062,240625,0.27218871884838897,50.86666666666667,4.683333333333334,HEVERLEE
24062,240621,0.19999999999999996,50.88333333333333,4.7,LEUVEN
12021,120212,0.5,51.1,4.616666666666667,KONINGSHOOIKT
12021,120211,0.5,51.13333333333333,4.566666666666666,LIER
13019,130192,0.2715056285178236,51.266666666666666,4.783333333333333,WECHELDERZANDE
13019,130193,0.1806050656660413,51.233333333333334,4.833333333333333,POEDERLEE
13019,130194,0.2978893058161351,51.266666666666666,4.866666666666667,GIERLE
13019,130191,0.25,51.233333333333334,4.833333333333333,LILLE
44034,440342,0.25,51.1,3.9,ZEVENEKEN
44034,440343,0.25,51.13333333333333,3.8666666666666667,ZAFFELARE
44034,440344,0.25,51.083333333333336,3.8833333333333333,BEERVELDE
44034,440341,0.25,51.1,3.8333333333333335,LOCHRISTI
46014,460142,0.3333333333333333,51.15,3.966666666666667,EKSAARDE
46014,460143,0.3333333333333333,51.13333333333333,3.9833333333333334,DAKNAM
46014,460141,0.33333333333333337,51.1,3.9833333333333334,LOKEREN
23045,230452,0.33333333333333337,51.0,4.266666666666667,STEENHUFFEL
23045,230453,0.33333333333333337,51.016666666666666,4.25,MALDEREN
23045,230451,0.33333333333333326,51.0,4.3,LONDERZEEL
44036,440362,0.5,51.083333333333336,3.6333333333333333,VINDERHOUTE
44036,440361,0.5,51.1,3.6,LOVENDEGEM
24066,240662,0.1954356846473029,50.86666666666667,4.8,PELLENBERG
24066,240663,0.12972732661529343,50.88333333333333,4.9,BINKOM
24066,240664,0.42483698873740366,50.9,4.766666666666667,LINDEN
24066,240661,0.25,50.88333333333333,4.85,LUBBEEK
71037,710372,0.3333333333333333,51.0,5.15,MELDERT
71037,710373,0.3333333333333333,50.96666666666667,5.133333333333334,LINKHOUT
71037,710371,0.33333333333333337,50.983333333333334,5.183333333333334,LUMMEN
72021,720212,0.20490767735665696,51.06666666666667,5.65,OPOETEREN
72021,720213,0.4617589893100098,51.083333333333336,5.7,NEEROETEREN
72021,720211,0.33333333333333326,51.1,5.816666666666666,MAASEIK
23047,230472,0.5,50.9,4.433333333333334,DIEGEM
23047,230471,0.5,50.916666666666664,4.433333333333334,MACHELEN
43010,430102,0.06147146690971696,51.25,3.4166666666666665,MIDDELBURG
43010,430103,0.6051951997569498,51.2,3.4833333333333334,ADEGEM
43010,430101,0.33333333333333326,51.21666666666667,3.45,MALDEGEM
12025,120252,0.27183657786885246,51.016666666666666,4.516666666666667,MUIZEN
12025,120253,0.14744492827868852,51.03333333333333,4.416666666666667,LEEST
12025,120254,0.205078125,51.016666666666666,4.45,HOMBEEK
12025,120255,0.11323855874316938,51.05,4.416666666666667,HEFFEN
12025,120256,0.09573514344262295,51.06666666666667,4.45,WALEM
12025,120251,0.16666666666666674,51.03333333333333,4.483333333333333,MECHELEN
23050,230502,0.5,50.95,4.316666666666666,WOLVERTEM
23050,230501,0.5,50.93333333333333,4.333333333333333,MEISE
44040,440402,0.5,50.983333333333334,3.8,GONTRODE
44040,440401,0.5,51.0,3.8,MELLE
34027,340272,0.24510477936495811,50.78333333333333,3.1666666666666665,REKKEM
34027,340273,0.4215618873017085,50.8,3.183333333333333,LAUWE
34027,340271,0.33333333333333337,50.8,3.1166666666666667,MENEN
23052,230522,0.3333333333333333,50.916666666666664,4.283333333333333,HAMME
23052,230523,0.3333333333333333,50.93333333333333,4.266666666666667,BRUSSEGEM
23052,230521,0.33333333333333337,50.95,4.233333333333333,MERCHTEM
44043,440432,0.20715865118850196,50.96666666666667,3.716666666666667,SCHELDERODE
44043,440433,0.08153676064123826,50.95,3.75,MUNTE
44043,440434,0.19444444444444445,50.95,3.7,MELSEN
44043,440435,0.10364842454394693,50.983333333333334,3.7666666666666666,LEMBERGE
44043,440436,0.24654505251520176,50.96666666666667,3.75,BOTTELARE
44043,440431,0.16666666666666663,51.0,3.75,MERELBEKE
35011,350112,0.1111111111111111,51.166666666666664,2.7666666666666666,WESTENDE
35011,350113,0.1111111111111111,51.15,2.75,LOMBARDSIJDE
35011,350114,0.1111111111111111,51.15,2.85,SLIJPE
35011,350115,0.1111111111111111,51.13333333333333,2.8833333333333333,SINT-PIETERS-KAPELLE
35011,350116,0.1111111111111111,51.11666666666667,2.8333333333333335,SCHORE
35011,350117,0.1111111111111111,51.13333333333333,2.8166666666666664,MANNEKENSVERE
35011,350118,0.1111111111111111,51.18333333333333,2.8833333333333333,LEFFINGE
35011,350119,0.1111111111111111,51.18333333333333,2.8333333333333335,WILSKERKE
35011,350111,0.11111111111111094,51.18333333333333,2.8166666666666664,MIDDELKERKE
36012,360122,0.5,50.85,3.1,DADIZELE
36012,360121,0.5,50.9,3.066666666666667,MOORSLEDE
44048,440482,0.5,50.95,3.65,EKE
44048,440481,0.5,50.96666666666667,3.6,NAZARETH
72025,720252,0.5,51.233333333333334,5.483333333333333,SINT-HUIBRECHTS-LILLE
72025,720251,0.5,51.233333333333334,5.433333333333334,NEERPELT
44049,440492,0.11283200207805699,51.03333333333333,3.55,VOSSELARE
44049,440493,0.16665043184622377,51.03333333333333,3.5166666666666666,POESELE
44049,440494,0.16665043184622377,51.083333333333336,3.5833333333333335,MERENDREE
44049,440495,0.22055003571660495,51.05,3.5666666666666664,LANDEGEM
44049,440496,0.16665043184622377,51.06666666666667,3.533333333333333,HANSBEKE
44049,440491,0.16666666666666685,51.03333333333333,3.55,NEVELE
71045,710452,0.2766821345707657,50.9,5.216666666666667,WIJER
71045,710453,0.13855858468677495,50.86666666666667,5.166666666666667,BINDERVELD
71045,710454,0.3347592807424594,50.88333333333333,5.233333333333333,KOZEN
71045,710451,0.25,50.86666666666667,5.2,NIEUWERKERKEN
38016,380162,0.2121212121212121,51.13333333333333,2.783333333333333,SINT-JORIS
38016,380163,0.45454545454545453,51.11666666666667,2.7666666666666666,RAMSKAPELLE
38016,380161,0.33333333333333337,51.13333333333333,2.75,NIEUWPOORT
12026,120262,0.5183946488294315,51.13333333333333,4.633333333333333,KESSEL
12026,120263,0.14827201783723523,51.13333333333333,4.683333333333334,BEVEL
12026,120261,0.33333333333333326,51.15,4.666666666666667,NIJLEN
41048,410482,0.04341428692843787,50.85,3.95,ASPELARE
41048,410483,0.08332270950195479,50.8,4.066666666666666,NEIGEM
41048,410484,0.08332270950195479,50.85,4.0,OUTER
41048,410485,0.16921638619751828,50.81666666666667,4.033333333333333,MEERBEKE
41048,410486,0.08332270950195479,50.81666666666667,3.95,VOORDE
41048,410487,0.10809748427672956,50.8,4.016666666666667,DENDERWINDEKE
41048,410488,0.08332270950195479,50.85,3.966666666666667,NEDERHASSELT
41048,410489,0.009553480367159613,50.8,4.05,LIEFERINGE
41048,4104810,0.08332270950195479,50.81666666666667,4.0,POLLARE
41048,4104811,0.08332270950195479,50.85,4.05,OKEGEM
41048,4104812,0.08644877188509265,50.81666666666667,3.966666666666667,APPELTERRE-EICHEM
41048,410481,0.08333333333333326,50.833333333333336,4.016666666666667,NINOVE
35013,350132,0.5289252212496082,51.2,2.9166666666666665,STENE
35013,350133,0.13774144541705854,51.2,2.9833333333333334,ZANDVOORDE
35013,350131,0.33333333333333326,51.233333333333334,2.9166666666666665,OOSTENDE
44052,440522,0.16666666666666666,50.93333333333333,3.783333333333333,SCHELDEWINDEKE
44052,440523,0.16666666666666666,50.96666666666667,3.783333333333333,MOORTSELE
44052,440524,0.16666666666666666,50.96666666666667,3.8,LANDSKOUTER
44052,440525,0.16666666666666666,50.96666666666667,3.8166666666666664,GIJZENZELE
44052,440526,0.16666666666666666,50.93333333333333,3.783333333333333,BALEGEM
44052,440521,0.16666666666666674,50.95,3.8,OOSTERZELE
31022,310222,0.13406605668377594,51.11666666666667,3.216666666666667,WAARDAMME
31022,310223,0.4757587592055345,51.1,3.2,RUDDERVOORDE
31022,310224,0.14017518411068958,51.1,3.2666666666666666,HERTSBERGE
31022,310221,0.25,51.15,3.2333333333333334,OOSTKAMP
23060,230602,0.5,50.95,4.166666666666667,MAZENZELE
23060,230601,0.5,50.96666666666667,4.183333333333334,OPWIJK
45035,450352,0.07692307692307693,50.833333333333336,3.65,VOLKEGEM
45035,450353,0.07692307692307693,50.88333333333333,3.65,WELDEN
45035,450354,0.07692307692307693,50.86666666666667,3.65,NEDERENAME
45035,450355,0.07692307692307693,50.9,3.6,MULLEM
45035,450356,0.07692307692307693,50.81666666666667,3.5666666666666664,MELDEN
45035,450357,0.07692307692307693,50.85,3.6666666666666665,MATER
45035,450358,0.07692307692307693,50.833333333333336,3.6,LEUPEGEM
45035,450359,0.07692307692307693,50.88333333333333,3.6333333333333333,HEURNE
45035,4503510,0.07692307692307693,50.85,3.6333333333333333,ENAME
45035,4503511,0.07692307692307693,50.86666666666667,3.6166666666666667,EINE
45035,4503512,0.07692307692307693,50.833333333333336,3.6166666666666667,EDELARE
45035,4503513,0.07692307692307693,50.85,3.6,BEVERE
45035,450351,0.0769230769230771,50.85,3.6,OUDENAARDE
35014,350142,0.22772417707150963,51.166666666666664,3.0166666666666666,WESTKERKE
35014,350143,0.2108399545970488,51.166666666666664,3.033333333333333,ROKSEM
35014,350144,0.31143586833144155,51.18333333333333,3.033333333333333,ETTELGEM
35014,350141,0.25,51.18333333333333,3.0,OUDENBURG
24086,240862,0.199978570663238,50.833333333333336,4.683333333333334,VAALBEEK
24086,240863,0.22286510232508303,50.833333333333336,4.733333333333333,HAASRODE
24086,240864,0.20572163291546128,50.833333333333336,4.7,BLANDEN
24086,240865,0.17143469409621773,50.8,4.65,SINT-JORIS-WEERT
24086,240861,0.19999999999999996,50.833333333333336,4.666666666666667,OUD-HEVERLEE
72030,720302,0.2964169381107492,51.13333333333333,5.416666666666667,WIJCHMAAL
72030,720303,0.17650651465798045,51.166666666666664,5.45,KLEINE-BROGEL
72030,720304,0.27707654723127034,51.15,5.5,GROTE-BROGEL
72030,720301,0.25,51.13333333333333,5.45,PEER
23064,230642,0.1810962618632578,50.75,4.15,BELLINGEN
23064,230643,0.13146426496223126,50.733333333333334,4.183333333333334,BEERT
23064,230644,0.16656982374588417,50.78333333333333,4.166666666666667,ELINGEN
23064,230645,0.1876331590160759,50.733333333333334,4.116666666666666,HEIKRUIS
23064,230646,0.16656982374588417,50.733333333333334,4.133333333333334,BOGAARDEN
23064,230641,0.16666666666666674,50.766666666666666,4.166666666666667,PEPINGEN
37011,370112,0.5,51.016666666666666,3.2666666666666666,EGEM
37011,370111,0.5,51.0,3.2666666666666666,PITTEM
33021,330212,0.24340062111801244,50.86666666666667,2.6166666666666667,WATOU
33021,330213,0.13819875776397517,50.916666666666664,2.6333333333333333,ROESBRUGGE-HARINGE
33021,330214,0.17675983436853002,50.88333333333333,2.65,PROVEN
33021,330215,0.09213250517598344,50.916666666666664,2.6833333333333336,KROMBEKE
33021,330216,0.1828416149068323,50.81666666666667,2.7666666666666666,RENINGELST
33021,330211,0.16666666666666663,50.85,2.7333333333333334,POPERINGE
12029,120292,0.5,51.05,4.666666666666667,BEERZEL
12029,120291,0.5,51.05,4.633333333333333,PUTTE
12030,120302,0.3664478230822391,51.083333333333336,4.333333333333333,RUISBROEK
